Order_ID,Order_Date,Year,Quarter,Month,Customer_ID,Gender,Age_Group,Customer_Segment,Brand,Category,Sub_Category,Unit_Price,Listing_Type,Quantity,Revenue,Discount,Profit,Stock_Received,Stock_Available,City,State,Region,Delivery_Days,Returned,Rating,Feedback_Sentiment
O00925,2024-12-22,2024,Q4,Dec,C0226,Female,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,117,1084,2728,2352,Kolkata,West Bengal,East,6,No,3,Neutral
O00926,2025-04-29,2025,Q2,Apr,C0227,Female,45+,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,228,370,4967,4504,Hyderabad,Telangana,South,6,Yes,4,Positive
O00927,2024-02-05,2024,Q1,Feb,C0228,Female,26-35,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,121,375,1484,958,Pune,Maharashtra,West,1,No,4,Positive
O00928,2019-01-24,2019,Q1,Jan,C0229,Male,36-45,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,220,416,7623,7312,Bangalore,Karnataka,South,1,No,2,Negative
O00929,2025-12-05,2025,Q4,Dec,C0230,Female,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,108,457,4820,3968,Mumbai,Maharashtra,West,1,Yes,5,Positive
O00930,2014-06-26,2014,Q2,Jun,C0231,Male,45+,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,51,798,1055,552,Hyderabad,Telangana,South,4,Yes,3,Neutral
O00931,2023-12-25,2023,Q4,Dec,C0232,Female,18-25,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,116,424,7340,6595,Kolkata,West Bengal,East,6,Yes,1,Negative
O00932,2018-05-10,2018,Q2,May,C0233,Female,26-35,New,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,3,715,5600,5387,Hyderabad,Telangana,South,6,Yes,4,Positive
O00933,2016-05-03,2016,Q2,May,C0234,Male,18-25,Inactive,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,129,344,4458,4302,Mumbai,Maharashtra,West,3,Yes,5,Positive
O00934,2012-04-03,2012,Q2,Apr,C0235,Female,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,104,888,7372,6945,Hyderabad,Telangana,South,7,No,2,Negative
O00935,2014-03-22,2014,Q1,Mar,C0236,Male,26-35,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,129,957,7437,7213,Kolkata,West Bengal,East,2,Yes,2,Negative
O00936,2016-08-10,2016,Q3,Aug,C0237,Male,26-35,Inactive,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,160,485,7450,7277,Delhi,Delhi,North,4,Yes,4,Positive
O00937,2013-11-24,2013,Q4,Nov,C0238,Female,45+,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,107,579,1069,747,Kolkata,West Bengal,East,1,Yes,5,Positive
O00938,2022-01-11,2022,Q1,Jan,C0239,Female,36-45,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,153,446,4774,4557,Chennai,Tamil Nadu,South,1,No,3,Neutral
O00939,2023-05-03,2023,Q2,May,C0240,Male,18-25,New,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,19,207,2745,2267,Mumbai,Maharashtra,West,7,Yes,2,Negative
O00940,2017-01-25,2017,Q1,Jan,C0241,Female,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,56,983,2926,2222,Pune,Maharashtra,West,1,Yes,4,Positive
O00941,2017-11-11,2017,Q4,Nov,C0242,Female,18-25,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,2,1598,235,503,5937,5040,Kolkata,West Bengal,East,4,No,4,Positive
O00942,2013-12-09,2013,Q4,Dec,C0243,Female,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,243,633,5228,4706,Bangalore,Karnataka,South,4,No,2,Negative
O00943,2024-11-17,2024,Q4,Nov,C0244,Male,26-35,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,30,1122,5866,5412,Kolkata,West Bengal,East,1,Yes,5,Positive
O00944,2024-12-05,2024,Q4,Dec,C0245,Male,26-35,Regular,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,151,932,3641,2759,Kolkata,West Bengal,East,5,No,2,Negative
O00945,2022-08-16,2022,Q3,Aug,C0246,Male,36-45,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,2,758,1541,1136,Pune,Maharashtra,West,5,No,1,Negative
O00946,2019-03-20,2019,Q1,Mar,C0247,Female,26-35,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,165,597,3443,3208,Kolkata,West Bengal,East,4,Yes,2,Negative
O00947,2017-11-21,2017,Q4,Nov,C0248,Male,45+,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,2,1198,78,449,2942,2612,Bangalore,Karnataka,South,4,Yes,4,Positive
O00948,2015-10-18,2015,Q4,Oct,C0249,Female,45+,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,198,869,1450,564,Hyderabad,Telangana,South,6,Yes,4,Positive
O00949,2024-05-06,2024,Q2,May,C0250,Male,36-45,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,3,1797,141,659,4588,3868,Chennai,Tamil Nadu,South,1,No,2,Negative
O00950,2014-11-26,2014,Q4,Nov,C0251,Male,18-25,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,136,741,6975,6651,Bangalore,Karnataka,South,2,No,3,Neutral
O00951,2013-03-25,2013,Q1,Mar,C0252,Male,18-25,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,40,261,4562,4411,Kolkata,West Bengal,East,3,No,1,Negative
O00952,2020-10-26,2020,Q4,Oct,C0253,Male,26-35,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,135,1098,3402,2992,Chennai,Tamil Nadu,South,7,Yes,4,Positive
O00953,2017-12-06,2017,Q4,Dec,C0254,Male,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,122,792,3617,3268,Pune,Maharashtra,West,2,No,4,Positive
O00954,2015-02-10,2015,Q1,Feb,C0255,Female,26-35,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,203,1772,5810,5606,Delhi,Delhi,North,4,Yes,3,Neutral
O00955,2025-08-05,2025,Q3,Aug,C0256,Male,45+,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,219,1000,6670,6138,Hyderabad,Telangana,South,3,Yes,5,Positive
O00956,2015-02-10,2015,Q1,Feb,C0257,Male,18-25,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,16,680,4518,4049,Delhi,Delhi,North,6,No,2,Negative
O00957,2017-10-30,2017,Q4,Oct,C0258,Male,45+,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,88,431,7124,6971,Mumbai,Maharashtra,West,2,Yes,5,Positive
O00958,2021-04-30,2021,Q2,Apr,C0259,Male,45+,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,154,782,2343,1862,Kolkata,West Bengal,East,6,No,1,Negative
O00959,2012-08-12,2012,Q3,Aug,C0260,Female,36-45,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,109,485,6250,5558,Mumbai,Maharashtra,West,4,No,4,Positive
O00960,2012-03-17,2012,Q1,Mar,C0261,Male,36-45,Inactive,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,174,185,7975,7607,Kolkata,West Bengal,East,6,No,2,Negative
O00961,2020-09-23,2020,Q3,Sep,C0262,Male,36-45,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,62,1106,6585,6355,Bangalore,Karnataka,South,3,Yes,5,Positive
O00962,2021-07-26,2021,Q3,Jul,C0263,Male,45+,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,203,176,2329,1468,Mumbai,Maharashtra,West,4,Yes,1,Negative
O00963,2017-12-17,2017,Q4,Dec,C0264,Male,26-35,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,124,845,7481,7346,Hyderabad,Telangana,South,2,Yes,5,Positive
O00964,2024-12-05,2024,Q4,Dec,C0265,Male,36-45,Regular,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,176,1427,2413,1846,Delhi,Delhi,North,6,Yes,5,Positive
O00965,2014-05-02,2014,Q2,May,C0266,Female,18-25,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,1,887,4110,3366,Bangalore,Karnataka,South,7,No,4,Positive
O00966,2013-03-22,2013,Q1,Mar,C0267,Female,36-45,New,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,91,728,2091,1608,Delhi,Delhi,North,4,No,5,Positive
O00967,2016-09-22,2016,Q3,Sep,C0268,Female,26-35,New,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,41,1066,4900,4444,Mumbai,Maharashtra,West,7,No,4,Positive
O00968,2014-05-22,2014,Q2,May,C0269,Male,18-25,Premium,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,236,515,5978,5705,Pune,Maharashtra,West,7,No,4,Positive
O00969,2017-04-06,2017,Q2,Apr,C0270,Male,45+,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,1,899,172,299,6862,6678,Kolkata,West Bengal,East,3,No,4,Positive
O00970,2020-10-30,2020,Q4,Oct,C0271,Female,45+,New,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,13,191,3181,2341,Bangalore,Karnataka,South,1,No,4,Positive
O00971,2014-10-28,2014,Q4,Oct,C0272,Female,45+,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,144,418,5043,4164,Hyderabad,Telangana,South,5,Yes,5,Positive
O00972,2019-12-01,2019,Q4,Dec,C0273,Male,45+,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,37,1401,1407,566,Bangalore,Karnataka,South,4,Yes,5,Positive
O00973,2015-12-08,2015,Q4,Dec,C0274,Male,36-45,Regular,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,38,276,6453,5721,Kolkata,West Bengal,East,6,Yes,5,Positive
O00974,2024-06-06,2024,Q2,Jun,C0275,Male,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,191,763,4903,4486,Kolkata,West Bengal,East,4,No,2,Negative
O00975,2012-07-04,2012,Q3,Jul,C0276,Female,26-35,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,176,1050,7726,7302,Hyderabad,Telangana,South,2,Yes,2,Negative
O00976,2012-01-21,2012,Q1,Jan,C0277,Female,18-25,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,81,518,3883,2995,Pune,Maharashtra,West,5,No,2,Negative
O00977,2012-03-06,2012,Q1,Mar,C0278,Female,26-35,Premium,Mamaearth,Skincare,Serum,899,Mid Price Listing,4,3596,70,1230,4135,3940,Hyderabad,Telangana,South,4,Yes,1,Negative
O00978,2014-01-05,2014,Q1,Jan,C0279,Male,45+,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,2,1798,231,520,5288,5107,Chennai,Tamil Nadu,South,6,No,3,Neutral
O00979,2017-11-10,2017,Q4,Nov,C0280,Female,26-35,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,235,306,6153,5742,Chennai,Tamil Nadu,South,6,Yes,3,Neutral
O00980,2024-09-03,2024,Q3,Sep,C0281,Female,18-25,New,Kay Beauty,Makeup,Blush,899,Mid Price Listing,2,1798,11,466,3939,3462,Bangalore,Karnataka,South,3,No,2,Negative
O00981,2017-05-23,2017,Q2,May,C0282,Male,26-35,Premium,Nivea,Skincare,Moisturizer,499,Low Price Listing,1,499,143,131,6270,5533,Kolkata,West Bengal,East,2,Yes,4,Positive
O00982,2015-10-11,2015,Q4,Oct,C0283,Female,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,2,1998,21,840,5441,5003,Delhi,Delhi,North,6,No,1,Negative
O00983,2014-11-10,2014,Q4,Nov,C0284,Male,18-25,Premium,L'Oreal,Skincare,Shampoo,999,Premium Listing,4,3996,186,1762,7749,6855,Bangalore,Karnataka,South,6,No,2,Negative
O00984,2012-08-15,2012,Q3,Aug,C0285,Male,45+,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,213,903,4656,3771,Pune,Maharashtra,West,2,Yes,3,Neutral
O00985,2012-01-03,2012,Q1,Jan,C0286,Female,18-25,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,191,378,3981,3298,Pune,Maharashtra,West,4,Yes,4,Positive
O00986,2012-04-10,2012,Q2,Apr,C0287,Female,36-45,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,3,2397,202,822,7224,6762,Kolkata,West Bengal,East,1,No,3,Neutral
O00987,2025-08-06,2025,Q3,Aug,C0288,Male,18-25,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,127,1598,3116,2493,Hyderabad,Telangana,South,3,No,5,Positive
O00988,2020-06-21,2020,Q2,Jun,C0289,Male,36-45,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,4,3596,163,1281,1400,927,Delhi,Delhi,North,1,No,2,Negative
O00989,2014-01-15,2014,Q1,Jan,C0290,Female,18-25,New,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,179,918,4873,4504,Chennai,Tamil Nadu,South,5,Yes,5,Positive
O00990,2021-09-23,2021,Q3,Sep,C0291,Female,26-35,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,1,899,52,235,2692,2315,Mumbai,Maharashtra,West,1,No,3,Neutral
O00991,2022-08-03,2022,Q3,Aug,C0292,Male,26-35,Premium,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,1,799,170,251,4695,3909,Delhi,Delhi,North,3,Yes,2,Negative
O00992,2014-05-11,2014,Q2,May,C0293,Male,36-45,Inactive,Kay Beauty,Makeup,Blush,899,Mid Price Listing,3,2697,227,728,6067,5752,Delhi,Delhi,North,5,Yes,2,Negative
O00993,2023-12-29,2023,Q4,Dec,C0294,Male,45+,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,4,1996,88,533,7519,6672,Mumbai,Maharashtra,West,4,Yes,5,Positive
O00994,2017-05-14,2017,Q2,May,C0295,Male,26-35,Inactive,Mamaearth,Skincare,Serum,899,Mid Price Listing,3,2697,51,738,6621,6068,Kolkata,West Bengal,East,7,Yes,2,Negative
O00995,2017-06-24,2017,Q2,Jun,C0296,Male,18-25,Regular,Nivea,Skincare,Moisturizer,499,Low Price Listing,3,1497,20,431,3077,2495,Pune,Maharashtra,West,2,No,3,Neutral
O00996,2021-09-21,2021,Q3,Sep,C0297,Female,26-35,Inactive,L'Oreal,Skincare,Shampoo,999,Premium Listing,1,999,67,320,2918,2703,Kolkata,West Bengal,East,3,Yes,4,Positive
O00997,2014-06-07,2014,Q2,Jun,C0298,Female,26-35,Regular,Lakme,Makeup,Foundation,599,Mid Price Listing,4,2396,145,885,5542,4707,Mumbai,Maharashtra,West,3,Yes,1,Negative
O00998,2021-09-20,2021,Q3,Sep,C0299,Female,18-25,New,L'Oreal,Skincare,Shampoo,999,Premium Listing,3,2997,80,936,6720,5981,Bangalore,Karnataka,South,1,No,2,Negative
O00999,2022-11-10,2022,Q4,Nov,C0300,Male,36-45,New,Lakme,Makeup,Foundation,599,Mid Price Listing,1,599,119,263,3591,3225,Kolkata,West Bengal,East,3,Yes,2,Negative
O01000,2017-01-26,2017,Q1,Jan,C0301,Female,45+,Regular,Nykaa Cosmetics,Makeup,Lipstick,799,Mid Price Listing,4,3196,72,1241,3804,3602,Chennai,Tamil Nadu,South,4,Yes,2,Negative
